evolutionary_step,[convergence_times]
10,[110, 181, 343, 321, 66, 63, 142, 289, 136, 105, 203, 2, 13, 45, 9, 82, 71, 10, 17, 57, 50, 8, 28, 53, 100, 410, 126, 14, 34, 21, 6, 17, 840, 1, 203, 0, 181, 84, 70, 28, 67, 9, 0, 13, 133, 174, 2, 48, 438, 48]
11,[57, 14, 180, 85, 156, 306, 789, 92, 138, 59, 22, 4, 73, 195, 18, 25, 18, 53, 34, 92, 256, 22, 90, 503, 29, 10, 137, 2, 829, 118, 23, 7, 29, 1, 38, 6, 78, 15, 167, 214, 122, 3, 23, 660, 58, 574, 19, 3, 158, 54]
12,[101, 326, 469, 255, 1, 9, 298, 828, 79, 94, 66, 17, 2, 13, 179, 69, 61, 7, 6, 14, 125, 95, 3, 53, 35, 1, 15, 16, 234, 66, 10, 3, 43, 105, 6, 38, 14, 92, 129, 89, 64, 30, 22, 23, 104, 198, 54, 55, 627, 61]
13,[94, 309, 322, 250, 73, 105, 299, 567, 105, 279, 65, 13, 65, 11, 0, 42, 51, 51, 9, 60, 9, 15, 21, 365, 2, 662, 64, 9, 211, 20, 45, 92, 27, 37, 4, 36, 265, 303, 19, 7, 18, 93, 3, 75, 6, 155, 52, 49, 116, 219]
14,[164, 375, 305, 239, 472, 300, 11, 802, 114, 108, 43, 67, 53, 18, 50, 76, 29, 8, 11, 14, 16, 6, 324, 0, 61, 155, 3, 59, 19, 15, 20, 5, 7, 169, 12, 77, 7, 8, 54, 34, 8, 17, 55, 37, 30, 944, 13, 9, 65, 327]
15,[8, 236, 305, 318, 482, 131, 828, 226, 106, 299, 62, 25, 61, 45, 2, 58, 20, 61, 87, 64, 39, 15, 49, 3, 7, 31, 61, 39, 86, 35, 21, 3, 326, 61, 8, 5064, 18, 12, 16, 33, 104, 12, 8, 11, 72, 54, 44, 32, 0, 3]
16,[10, 321, 300, 243, 527, 4, 388, 159, 108, 18, 2, 17, 18, 191, 13, 112, 6, 6, 44, 4, 55, 129, 8, 17, 104, 13, 61, 38, 74, 63, 11, 208, 4, 32, 64, 61, 1, 1, 300, 121, 1, 802, 72, 564, 6, 65, 43, 31, 180, 65]
17,[246, 288, 300, 402, 45, 119, 244, 119, 278, 30, 7, 140, 28, 75, 13, 104, 64, 44, 52, 10, 48, 0, 0, 83, 373, 53, 56, 22, 53, 6, 8, 20, 378, 477, 77, 10, 88, 287, 147, 52, 81, 7, 9, 200, 228, 8, 5, 75, 74, 141]
18,[174, 297, 303, 91, 63, 95, 823, 4, 248, 77, 3, 20, 320, 52, 8, 12, 51, 58, 277, 45, 7, 309, 145, 437, 4, 102, 10, 817, 66, 24, 93, 58, 7, 40, 23, 98, 6, 99, 2, 26, 9, 3, 63, 1, 5, 4, 1, 78, 286, 8]
19,[293, 82, 298, 394, 477, 41, 94, 45, 110, 10, 328, 57, 67, 4, 16, 22, 46, 19, 23, 88, 6, 10, 0, 36, 277, 2, 101, 74, 7, 40, 6, 2, 106, 122, 16, 7, 129, 140, 29, 30, 161, 0, 10, 99, 36, 24, 48, 519, 2, 4]
